Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,N_Src_Pixels_C2,N_Sky_Pixels_C2,N_Src_Pixels_C3,N_Sky_Pixels_C3,N_Src_Pixels_C4,N_Sky_Pixels_C4,N_Src_Pixels_C5,N_Sky_Pixels_C5,N_Src_Pixels_C6,N_Sky_Pixels_C6
GD358-016_cal.fit,16,0,60347.86215,2460347.862,2460347.862,2460347.861,2460347.862,-1,-25.85014518,-25,60,16.7884425,32.47579444,15.03183852,16,37,61,0.13987975,0.364156632,0.384613846,0.115041371,0.265058087,0.166292182,0.000806972,0.001398807,0.001451212,0.000848372,0.001157617,0.000947023,173.3390099,260.333758,265.0294135,135.6024905,228.9687264,175.5947014,940247.4104,1690.36601,2153.855078,1796.05913,2154.355078,2300.44087,131521.5728,804.2477193,720.9709854,182.4228373,979.2792358,163.5336596,429.1167921,6442,14.86410874,17.93706365,18.75306183,17.12106547,359.6036499,0.991754385,2275.540984,3183.726825,2276.040984,912.7731748,250995.6132,796.7550024,315.0223249,1339.063599,312.0874417,422.52634,15.82160974,18.01232067,18.79271877,17.23192256,3.629058389,0.992398275,3819.416211,2706.9403,3819.916211,1389.5597,261179.0818,802.3067297,325.5352001,1399.485474,324.7495461,421.3507044,15.45104971,18.09573232,18.72504124,17.46642339,3.597329945,0.995097116,2290.429163,2658.348582,2290.929163,1438.151418,97007.47776,693.0451143,139.9728181,819.5246582,120.6189031,422.9013694,14.34580968,17.9266082,18.59700595,17.25621044,356.6921126,0.99434649,416.0941187,770.9449208,416.5941187,3325.555079,197002.954,761.7742778,258.6106669,1219.218628,244.9530776,423.5675428,15.29061205,17.75404315,18.65596978,16.85211653,359.0291589,0.989718227,549.669079,625.285149,550.169079,3471.214851,134062.2836,719.868768,186.2315599,961.8405151,166.6927743,423.531197,14.41784123,17.68525502,18.4910026,16.87950744,356.1973001,0.991583937,804.2477193,6221,804.2477193,6255,804.2477193,6345,804.2477193,6436,804.2477193,6305
GD358-017_cal.fit,17,0,60347.86299,2460347.863,2460347.863,2460347.862,2460347.863,-1,-25.88099767,-24.96875,60,16.7884425,32.47579444,15.88556673,16,37,61,0.133125676,0.362152018,0.388203351,0.113631125,0.265661424,0.166251665,0.000815173,0.001418001,0.001486378,0.000862084,0.001180936,0.000965852,163.3097839,255.3961226,261.1739947,131.8097802,224.958381,172.1295966,922261.6979,1688.495379,2154.78717,1796.137566,2155.28717,2300.362434,122776.712,804.2477193,717.4120763,171.1383403,883.6625366,152.6603173,431.9425636,6287,16.04694706,18.17106522,19.00298207,17.33914837,4.065614192,0.991480449,2276.009639,3183.625786,2276.509639,912.8742142,245199.4571,794.0507111,308.795715,1299.650391,304.8805128,424.6819638,16.28724501,18.19825353,19.11565573,17.28085133,1.446666563,0.989860337,3819.76399,2706.749454,3820.26399,1389.750546,257905.3574,801.4131603,321.8132297,1360.54248,320.6790038,423.8375401,16.64952981,18.2329826,19.02271007,17.44325512,0.527114762,0.992521438,2291.041474,2658.123834,2291.541474,1438.376166,94104.44113,692.1601538,135.9576113,794.6539917,117.0092732,425.2890889,14.99366972,18.16654872,19.02577175,17.3073257,358.5997578,0.991070564,416.0567529,770.2432687,416.5567529,3326.256731,193582.0683,761.7342298,254.1333456,1146.11438,240.6995552,426.2588112,16.82553662,18.10800367,19.12510093,17.0909064,1.115506294,0.98744067,549.9069054,624.4316487,550.4069054,3472.068351,131470.374,720.3557058,182.5075763,928.8877563,163.4699991,426.3694411,14.51047219,18.0020809,18.92157109,17.08259072,2.059088394,0.989565029,804.2477193,6287,804.2477193,6315,804.2477193,6417,804.2477193,6300,804.2477193,6203
GD358-018_cal.fit,18,0,60347.86383,2460347.864,2460347.863,2460347.863,2460347.864,-1,-25.91245398,-24.96875,60,16.7884425,32.47579444,16.06074475,16,37,61,0.131270842,0.364825866,0.389974882,0.113453636,0.261980629,0.166375813,0.000798007,0.001402627,0.001467986,0.000847552,0.001153968,0.000948152,164.4983647,260.1018009,265.6529823,133.8603153,227.0258936,175.4738402,939431.4575,1692.114283,2156.29529,1797.951443,2156.79529,2298.548557,123319.9587,804.2477193,716.0096055,172.2322686,893.12854,153.3357892,429.2203078,6299,15.69233323,18.14496688,19.05682254,17.23311121,1.398127387,0.989925028,2277.926215,3185.172341,2278.426215,911.3276595,251115.4745,797.2448629,314.9791064,1343.727051,312.2364769,424.1431081,16.13942578,18.12383636,19.12970126,17.11797146,1.221071047,0.987732475,3821.671457,2708.193362,3822.171457,1388.306638,263569.2749,804.6018862,327.577252,1367.895508,327.7215074,422.6571553,16.53863341,18.17738448,18.99681585,17.35795311,0.225015404,0.991903714,2292.646257,2659.863113,2293.146257,1436.636887,95721.91509,693.3132006,138.0644635,823.4829102,119.0204371,424.9028319,16.0956955,17.95799211,19.03513767,16.88084655,0.478140481,0.98570794,417.948317,772.2681881,418.448317,3324.231812,195021.0947,762.4347053,255.7872738,1164.499878,242.4888377,424.7482838,15.74059012,17.92469675,19.07122747,16.77816604,358.4057831,0.983717282,551.2838413,626.5551628,551.7838413,3469.944837,134003.6983,719.9147902,186.1382766,939.5604248,166.6199295,423.978812,16.15779045,17.99317862,19.0797784,16.90657884,357.0886494,0.985367634,804.2477193,6337,804.2477193,6239,804.2477193,6368,804.2477193,6159,804.2477193,6346
GD358-019_cal.fit,19,0,60347.86466,2460347.865,2460347.864,2460347.864,2460347.865,-1,-25.94365158,-25,60,16.7884425,32.47579444,13.69882124,16,37,61,0.130234536,0.363400319,0.386775509,0.116249224,0.263283923,0.165504581,0.000772806,0.001359397,0.001417324,0.00082703,0.001121982,0.000917671,168.5216882,267.3246197,272.8913399,140.5623415,234.6596848,180.3528533,975523.6692,1705.543265,2156.361076,1796.850768,2156.861076,2299.649232,127046.8727,804.2477193,720.425615,176.3497439,972.7966919,157.9698265,431.8005506,6260,13.94433916,17.54550642,18.53489744,16.5561154,358.496209,0.987326291,2278.016422,3184.488623,2278.516422,912.0113773,260015.7913,804.623108,323.1522793,1555.998657,323.3031131,426.1360515,13.50834547,17.44934974,18.3831182,16.51558128,354.7575983,0.988220653,3821.7365,2707.509895,3822.2365,1388.990105,272076.2383,810.6748812,335.6169589,1546.120605,338.2990486,424.2852635,14.10771755,17.59358374,18.38755303,16.79961446,353.009307,0.991383853,2292.793237,2659.026764,2293.293237,1437.473236,101593.6824,699.784391,145.1785489,890.3657837,126.3213808,426.6203509,12.98170755,17.39019146,18.18354825,16.59683466,355.1922934,0.991471519,417.7993425,771.2631833,418.2993425,3325.236817,203311.1433,768.0605182,264.7071924,1363.750854,252.7966676,425.692104,13.84001851,17.28901306,18.31324194,16.26478419,358.4003564,0.986016195,551.4385511,625.5419647,551.9385511,3470.958035,138526.8138,724.3276648,191.2488236,1066.054932,172.2439622,425.8842404,13.8107992,17.28675849,18.40817864,16.16533834,356.8946297,0.983109793,804.2477193,6179,804.2477193,6264,804.2477193,6143,804.2477193,6234,804.2477193,6328
GD358-020_cal.fit,20,0,60347.8655,2460347.865,2460347.865,2460347.865,2460347.865,-1,-25.97501946,-25,60,16.7884425,32.47579444,14.86120213,16,37,61,0.1301407,0.364197993,0.390925567,0.11245746,0.264922947,0.164754424,0.000786587,0.001384989,0.001453028,0.00083556,0.001145052,0.000932999,165.4497946,262.9609652,269.0419571,134.5893868,231.3631616,176.5859417,952266.8694,1694.31201,2157.300743,1796.741756,2157.800743,2299.758244,123928.6771,804.2477193,715.8509691,173.1207786,946.1832275,154.0926684,429.1103471,6406,14.8370663,17.61286533,18.48839823,16.73733243,353.9763645,0.989716403,2279.066586,3184.721378,2279.566586,911.7786217,254225.3283,799.1229261,318.1304402,1442.202393,316.103263,424.2748269,15.59498966,17.73057971,18.64155716,16.81960226,353.2653606,0.988893818,3822.716658,2707.65502,3823.216658,1388.84498,267638.668,806.3889369,331.8977428,1431.063721,332.7813826,421.5916507,15.37634826,17.8874383,18.49361105,17.28126554,353.9282146,0.995204694,2293.968154,2659.015191,2294.468154,1437.484809,96263.9175,693.7962324,138.7495535,854.3522339,119.6943618,423.8972687,14.30337796,17.64573526,18.5096321,16.78183842,352.7296589,0.989816399,418.8040865,771.0727937,419.3040865,3325.427206,199440.8798,763.2116211,261.3179285,1278.781494,247.9843897,423.0017353,14.2131105,17.6216439,18.62356878,16.61971902,357.8077051,0.98707651,552.5361964,625.3048838,553.0361964,3471.195116,134698.0758,719.7134352,187.1551499,992.0092163,167.4833171,423.0421666,14.84232009,17.53140412,18.35977294,16.70303529,355.9669606,0.990930719,804.2477193,6371,804.2477193,6271,804.2477193,6218,804.2477193,6396,804.2477193,6366
GD358-021_cal.fit,21,0,60347.86633,2460347.866,2460347.866,2460347.865,2460347.866,-1,-26.00655692,-25,60,16.7884425,32.47579444,14.63668082,16,37,61,0.129455242,0.362977933,0.385021788,0.116071402,0.265218554,0.165603322,0.000777322,0.001366296,0.001422555,0.00083129,0.001133388,0.000923306,166.5401059,265.6657383,270.655101,139.6280699,234.0050898,179.359035,962506.7204,1693.217896,2158.475018,1796.430971,2158.975018,2300.069029,124601.54,804.2477193,715.3478419,174.1831494,966.284668,154.9293048,426.3530969,6246,14.15906102,17.51807086,18.53182077,16.50432095,2.19415227,0.98661571,2280.161426,3184.314435,2280.661426,912.1855646,256327.4808,798.2146688,321.1259963,1485.448975,318.7170751,420.203918,14.73319716,17.62786864,18.80929926,16.44643803,359.3438665,0.982183931,3824.163729,2707.321399,3824.663729,1389.178601,267566.952,805.2497401,332.2782222,1508.653198,332.6922111,419.0783747,14.98800611,17.740661,18.58823946,16.89308253,359.631719,0.990909837,2295.123196,2658.725424,2295.623196,1437.774576,100100.6786,694.1360483,144.209019,889.7080078,124.4649828,420.7439898,14.71780957,17.58103763,18.63532522,16.52675004,356.0254761,0.98544013,420.1895845,771.0888043,420.6895845,3325.411196,201763.2765,763.3762229,264.3038523,1303.273315,250.872053,419.9613846,14.77694271,17.49109315,18.72564517,16.25654114,359.2113891,0.980254978,553.9601528,625.3953488,554.4601528,3471.104651,136748.3325,718.9192789,190.2137507,1030.424683,170.0326021,419.3990249,14.44506838,17.4882035,18.64053272,16.33587427,2.482720414,0.982652951,804.2477193,6351,804.2477193,6197,804.2477193,6290,804.2477193,6295,804.2477193,6350
GD358-022_cal.fit,22,0,60347.86718,2460347.867,2460347.867,2460347.866,2460347.867,-1,-26.03870478,-24.96875,60,16.7884425,32.47579444,15.8056573,16,37,61,0.135441156,0.363205091,0.387033437,0.114557487,0.26515052,0.165725804,0.000791135,0.001379177,0.001440015,0.000836552,0.001143359,0.000933065,171.1985581,263.3492128,268.7703404,136.9400838,231.9049451,177.6143622,949763.8308,1686.078822,2157.694675,1795.449574,2158.194675,2301.050426,128637.1115,804.2477193,715.8481648,179.6988772,915.0953979,159.9471262,423.5776472,6362,15.37611826,17.88386756,18.82313453,16.9446006,359.8508214,0.989026773,2279.288517,3183.079886,2279.788517,913.4201138,253050.0077,794.7379406,318.4068543,1354.527588,314.6418717,417.8121335,16.2950642,17.98407772,18.87113862,17.09701683,355.3097451,0.990051141,3822.809688,2706.042186,3823.309688,1390.457814,265019.105,801.6914202,330.5749548,1377.500366,329.5242232,417.0439072,16.0676625,18.05556885,18.74740578,17.36373192,354.876362,0.993953038,2294.056785,2657.555263,2294.556785,1438.944737,97619.51188,690.7438438,141.3252,817.6537476,121.3799051,418.2247794,15.47307971,17.92914417,18.80707143,17.05121692,349.9148605,0.989166967,419.2854175,770.0368283,419.7854175,3326.463172,199051.7093,759.9130094,261.9401259,1201.279541,247.5004959,417.0744433,15.89431751,17.85378499,18.90975078,16.79781919,357.5395994,0.986001765,552.9294119,624.2319076,553.4294119,3472.268092,135023.4969,716.9026623,188.3428588,920.8352051,167.8879451,417.4626206,15.7277016,17.81059516,18.87445158,16.74673874,359.3003269,0.985821354,804.2477193,6365,804.2477193,6391,804.2477193,6280,804.2477193,6287,804.2477193,6264
GD358-023_cal.fit,23,0,60347.86801,2460347.868,2460347.868,2460347.867,2460347.868,-1,-26.07058154,-24.96875,60,16.7884425,32.47579444,16.66494851,16,37,61,0.140871811,0.362227728,0.385254744,0.115401758,0.266002327,0.166053535,0.000808194,0.001393365,0.001452938,0.000848131,0.001158377,0.000944715,174.3044055,259.9660713,265.1557421,136.0658926,229.6336065,175.7710888,933553.4302,1677.105131,2156.749633,1794.093449,2157.249633,2302.406551,131511.3623,804.2477193,716.5483946,183.5345154,900.7741699,163.520964,421.5566501,6368,16.78444813,18.30701604,19.05315604,17.56087603,2.996202139,0.993304499,2278.339324,3181.817546,2278.839324,914.6824535,248239.6528,790.4065774,314.0657731,1259.27063,308.6606861,414.512338,16.47226093,18.31637579,19.19204754,17.44070405,358.5447969,0.990875656,3822.168893,2704.84269,3822.668893,1391.65731,259631.5871,797.2759576,325.6483337,1269.625244,322.8253943,413.6486134,17.58207842,18.4205776,19.1751466,17.6660086,358.6837192,0.993296335,2292.940263,2656.348665,2293.440263,1440.151335,96587.35612,687.5571809,140.4790159,772.8574219,120.0965247,415.0994683,16.82152165,18.28653833,19.16089884,17.41217783,1.182028855,0.990881275,418.4992679,768.8677289,418.9992679,3327.632271,196150.812,755.6639077,259.5741441,1113.716064,243.893526,414.3111222,16.3812334,18.0493749,18.94188002,17.15686977,3.198333886,0.990144917,552.3439947,623.061164,552.8439947,3473.438836,132944.0221,713.1109954,186.428232,925.0969238,165.3023303,414.4326943,15.94814849,18.11681275,19.06012444,17.17350105,1.600767889,0.989180383,804.2477193,6227,804.2477193,6184,804.2477193,6358,804.2477193,6443,804.2477193,6352
GD358-024_cal.fit,24,0,60347.86884,2460347.869,2460347.868,2460347.868,2460347.869,-1,-26.10262567,-24.96875,60,16.7884425,32.47579444,16.73172288,16,37,61,0.141220006,0.36171497,0.389256745,0.114746852,0.265404067,0.164827102,0.000806167,0.001387889,0.001459636,0.00084472,0.001154147,0.000939919,175.1745936,260.6224703,266.680684,135.8400324,229.9569943,175.3630775,935077.8899,1675.353602,2155.026066,1792.554728,2155.526066,2303.945272,132051.7055,804.2477193,715.7386724,184.4970945,895.2910156,164.1928256,418.1825281,6171,17.16728524,18.28745963,19.1083464,17.46657285,2.74412415,0.991898559,2276.882542,3180.71138,2277.382542,915.7886204,248386.5407,788.9986237,314.8123879,1281.251221,308.8433262,412.2103461,16.78486199,18.28368482,19.05034084,17.51702881,359.4251735,0.992988956,3820.443293,2703.757218,3820.943293,1392.742782,262000.0781,797.7048008,328.4423985,1285.131226,325.7703712,412.0545171,16.97073059,18.38087078,18.94979628,17.81194528,359.4755404,0.996173934,2291.463507,2654.953859,2291.963507,1441.546141,96252.56502,686.5308364,140.2013718,763.3305664,119.6802462,412.9215095,15.69807013,18.19696873,18.93843132,17.45550615,5.179421003,0.993159728,416.8225497,767.3082811,417.3225497,3329.191719,196121.9196,754.8528713,259.8147626,1087.577271,243.8576011,412.4423892,16.94916953,18.20732706,19.04382641,17.3708277,0.042268878,0.991592472,550.4963709,621.5189767,550.9963709,3474.981023,132316.7866,711.9202668,185.8589967,870.3303223,164.5224268,412.6979449,16.8202198,18.13798329,18.93721428,17.3387523,359.5950329,0.992262003,804.2477193,6268,804.2477193,6218,804.2477193,6225,804.2477193,6367,804.2477193,6277
GD358-025_cal.fit,25,0,60347.86969,2460347.87,2460347.869,2460347.869,2460347.87,-1,-26.13528499,-25,60,16.7884425,32.47579444,15.50972951,16,37,61,0.140172016,0.364454168,0.387700341,0.11616627,0.262763932,0.164616154,0.000782091,0.001358925,0.00141802,0.000822282,0.001118132,0.000913441,179.2271439,268.1930114,273.4095813,141.273089,235.0026834,180.2154041,961803.4164,1677.389472,2155.435164,1792.388202,2155.935164,2304.111798,134817.9235,804.2477193,714.5273951,188.681252,951.1679688,167.6323355,414.6475698,6359,15.74446803,17.85439786,18.63719907,17.07159665,357.7755594,0.992294061,2276.986245,3180.009874,2277.486245,916.4901255,256903.6555,791.9350691,324.3998979,1380.432251,319.4334897,408.3589065,15.32294663,17.98036217,18.89278869,17.06793566,355.9474229,0.989544494,3820.96127,2703.155994,3821.46127,1393.344006,268711.8406,799.4176438,336.1344883,1409.237427,334.1157633,408.15314,15.7248033,18.05489401,18.77311979,17.33666823,353.7813715,0.993383241,2291.829105,2654.531836,2292.329105,1441.968164,100100.7813,685.8862923,145.9436971,802.2351685,124.4651105,408.2515812,15.19592877,17.9432905,18.84363524,17.04294577,351.7549179,0.989101387,416.8486341,766.6354425,417.3486341,3329.864558,200138.1581,755.255547,264.9939598,1195.44751,248.851384,408.6439242,15.36562875,17.83184067,18.93364779,16.73003354,359.5672703,0.984841087,550.3914749,620.9190365,550.8914749,3475.580963,135948.9809,711.726613,191.0129233,954.536499,169.03869,408.1978785,15.70460157,17.77468343,18.7461168,16.80325005,3.962522628,0.987893259,804.2477193,6325,804.2477193,6282,804.2477193,6298,804.2477193,6362,804.2477193,6251
GD358-026_cal.fit,26,0,60347.87106,2460347.871,2460347.871,2460347.87,2460347.871,-1,-26.18888939,-24.96875,60,16.7884425,32.47579444,15.50146725,16,37,61,0.134170075,0.362802787,0.386298135,0.114664588,0.264371269,0.167086164,0.000763093,0.00133715,0.001396252,0.000807699,0.001107569,0.000905121,175.8239885,271.325517,276.667824,141.9644748,238.6950873,184.6008302,971168.7021,1671.261808,2154.012604,1789.339438,2154.512604,2307.160562,130301.7774,804.2477193,706.3547196,184.4707393,913.2683105,162.0169684,406.6417405,6335,15.03076401,17.97635298,18.86389596,17.08881,0.296077188,0.990295633,2275.79945,3177.279986,2276.29945,919.2200138,258542.6996,788.8300819,327.7546147,1399.436523,321.4714738,401.1149022,15.32113348,17.92236109,18.85738583,16.98733635,359.3136105,0.989165617,3819.065062,2700.349165,3819.565062,1396.150835,270620.474,796.6583605,339.6945132,1398.419189,336.4889542,401.4257727,15.72207568,18.047407,18.77519594,17.31961807,2.284955903,0.993474773,2290.486475,2651.748537,2290.986475,1444.751463,99903.28985,681.6209879,146.567215,836.293457,124.2195501,401.965662,15.5432586,17.82786875,18.64686387,17.00887363,358.7094473,0.991576855,415.1866266,763.4590278,415.6866266,3333.040972,203064.6443,753.8148701,269.3826459,1195.900269,252.4901711,401.9242236,15.58192923,17.76743919,18.71588035,16.81899804,355.0855584,0.988326442,548.7330476,617.6263658,549.2330476,3478.873634,139037.5944,709.4748486,195.9725488,942.4505615,172.8790658,401.8558495,15.80964252,17.83003635,18.65769118,17.00238152,355.7806465,0.991229192,804.2477193,6322,804.2477193,6314,804.2477193,6288,804.2477193,6212,804.2477193,6332
GD358-027_cal.fit,27,0,60347.8719,2460347.872,2460347.872,2460347.871,2460347.872,-1,-26.22154092,-25,60,16.7884425,32.47579444,16.99568405,16,37,61,0.133068765,0.365794884,0.392645899,0.114662058,0.260282362,0.163924656,0.000781531,0.001375877,0.001445813,0.00082908,0.001125069,0.000922842,170.2667081,265.863118,271.5745519,138.3002795,231.3479112,177.6303233,944425.0858,1664.902673,2153.292588,1788.766044,2153.792588,2307.733956,125673.4799,804.2477193,704.0635394,178.4973555,833.9416504,156.2621526,408.3492834,6358,17.27540134,18.39264919,19.17010085,17.61519753,358.6984253,0.992863842,2275.441671,3176.680511,2275.941671,919.8194888,252941.2494,785.3589226,322.0708929,1293.669434,314.5066419,401.5086747,17.11529199,18.38481695,19.30971534,17.45991855,357.32495,0.989839241,3819.226549,2700.037618,3819.726549,1396.462382,266273.4563,794.5611231,335.120167,1290.157349,331.0838811,402.0889424,17.10555521,18.4816798,19.17900818,17.78435142,355.2740747,0.994164354,2290.317987,2651.216632,2290.817987,1445.283368,97150.2736,680.5099858,142.7609816,777.8934937,120.7964552,402.9807003,17.35115591,18.23229469,19.12217841,17.34241097,354.7889356,0.990195467,414.9173096,763.0071281,415.4173096,3333.492872,195049.2997,749.0243974,260.404468,1095.019897,242.5239078,403.3086829,16.73626953,18.39751702,19.22919079,17.56584326,359.1609382,0.991852076,548.5813185,617.2088307,549.0813185,3479.291169,133010.8067,706.86173,188.1708983,879.8347778,165.3853701,403.3711735,16.39043031,18.34120391,19.19854137,17.48386646,355.567889,0.99108649,804.2477193,6356,804.2477193,6252,804.2477193,6240,804.2477193,6278,804.2477193,6189
